ID,RA,DEC,CONFIDENCE,FLG_SPEC,CLASS
radec_325.316945_-42.952588,325.316945,-42.952588,0.800036,0,3
radec_355.6689048_-7.410455,355.6689048,-7.410455,0.800026,0,3
radec_345.5959509_21.402065,345.5959509,21.402065,0.800025,0,3
radec_151.4084074_69.646631,151.4084074,69.646631,0.800024,0,3
radec_130.5519445_22.909053,130.5519445,22.909053,0.800022,0,3
radec_260.4181934_29.471098,260.4181934,29.471098,0.800017,0,3
radec_341.7027499_-47.439379,341.7027499,-47.439379,0.800015,0,3
radec_321.0918_7.733658,321.0918,7.733658,0.800009,0,3
radec_209.4189219_17.65327,209.4189219,17.65327,0.800006,0,3
radec_15.3194877_-33.753345,15.3194877,-33.753345,0.799997,0,3
radec_14.00544035_-27.501283,14.00544035,-27.501283,0.799984,0,3
radec_1.97189352_-37.223651,1.97189352,-37.223651,0.799976,0,3
radec_201.9858554_44.285328,201.9858554,44.285328,0.799974,0,3
radec_218.3221497_8.379804,218.3221497,8.379804,0.79996,0,3
radec_338.7956207_-50.727039,338.7956207,-50.727039,0.799959,0,3
radec_317.9935309_-38.483999,317.9935309,-38.483999,0.799958,0,3
radec_358.9489685_27.111668,358.9489685,27.111668,0.799957,0,3
radec_160.6624107_-24.292671,160.6624107,-24.292671,0.799947,0,3
radec_309.5084752_-61.24505,309.5084752,-61.24505,0.799937,0,3
radec_333.2536998_-44.016414,333.2536998,-44.016414,0.79992,0,3
radec_90.63144557_-51.586095,90.63144557,-51.586095,0.79992,0,3
radec_350.2745595_-40.347854,350.2745595,-40.347854,0.799918,0,3
radec_102.9379242_66.077538,102.9379242,66.077538,0.799917,0,3
radec_332.0318747_2.47704,332.0318747,2.47704,0.799895,0,3
radec_256.6561046_7.394718,256.6561046,7.394718,0.799892,0,3
radec_63.22188562_-10.823449,63.22188562,-10.823449,0.799892,0,3
radec_40.88409235_1.0415,40.88409235,1.0415,0.799884,0,3
radec_201.5105095_54.171188,201.5105095,54.171188,0.799876,0,3
radec_215.3096335_5.965307,215.3096335,5.965307,0.799865,0,3
radec_170.2391722_7.188656,170.2391722,7.188656,0.79986,0,3
radec_238.8912352_9.772458,238.8912352,9.772458,0.799851,0,3
radec_180.3216348_7.683172,180.3216348,7.683172,0.799848,0,3
radec_320.5075876_-53.225418,320.5075876,-53.225418,0.799842,0,3
radec_174.6602641_2.513641,174.6602641,2.513641,0.799837,0,3
radec_255.3456792_32.442034,255.3456792,32.442034,0.799837,0,3
radec_5.23984517_-34.130802,5.23984517,-34.130802,0.799824,0,3
radec_105.6678527_66.545273,105.6678527,66.545273,0.799819,0,3
radec_355.028568_-49.02865,355.028568,-49.02865,0.799819,0,3
radec_316.1219358_-47.248638,316.1219358,-47.248638,0.799809,0,3
radec_211.6373409_38.731743,211.6373409,38.731743,0.799802,0,3
radec_338.3847665_-47.810352,338.3847665,-47.810352,0.799795,0,3
radec_201.0285536_-4.372559,201.0285536,-4.372559,0.799773,0,3
radec_30.00941136_2.021804,30.00941136,2.021804,0.799764,0,3
radec_355.7489593_-49.512435,355.7489593,-49.512435,0.799746,0,3
radec_331.1414745_-55.75069,331.1414745,-55.75069,0.79973,0,3
radec_66.3891046_-6.396926,66.3891046,-6.396926,0.799724,0,3
radec_138.193579_35.15535,138.193579,35.15535,0.799716,0,3
radec_307.1774714_-47.400076,307.1774714,-47.400076,0.79969,0,3
radec_143.013863_18.790887,143.013863,18.790887,0.799677,0,3
radec_105.7938028_61.802094,105.7938028,61.802094,0.799669,0,3
radec_319.4171186_-63.215207,319.4171186,-63.215207,0.799667,0,3
radec_263.815336_21.468678,263.815336,21.468678,0.79965,0,3
radec_257.3018215_19.603897,257.3018215,19.603897,0.799647,0,3
radec_358.3516281_30.870246,358.3516281,30.870246,0.799644,0,3
radec_119.8629751_59.896382,119.8629751,59.896382,0.799638,0,3
radec_128.2026088_22.512926,128.2026088,22.512926,0.799635,0,3
radec_123.3755932_38.40466,123.3755932,38.40466,0.799631,0,3
radec_205.7668471_20.18436,205.7668471,20.18436,0.799621,0,3
radec_3.22652576_-13.179047,3.22652576,-13.179047,0.799613,0,3
radec_183.8742263_2.969026,183.8742263,2.969026,0.799612,0,3
radec_245.4364267_17.004641,245.4364267,17.004641,0.799609,0,3
radec_358.7959381_-36.882921,358.7959381,-36.882921,0.7996,0,3
radec_335.442551_-50.37121,335.442551,-50.37121,0.799599,0,3
radec_68.86432122_-9.539944,68.86432122,-9.539944,0.799598,0,3
radec_315.9744513_-55.397867,315.9744513,-55.397867,0.799581,0,3
radec_183.3443316_48.525709,183.3443316,48.525709,0.79956,0,3
radec_169.8360818_-7.146205,169.8360818,-7.146205,0.799559,1,2
radec_115.9369315_12.227577,115.9369315,12.227577,0.799532,0,3
radec_344.2817081_3.231138,344.2817081,3.231138,0.799519,0,3
radec_29.81059165_-34.452054,29.81059165,-34.452054,0.799509,0,3
radec_76.07930387_-46.932926,76.07930387,-46.932926,0.799508,0,3
radec_180.2719813_6.74932,180.2719813,6.74932,0.799499,0,3
radec_60.97939165_-28.964881,60.97939165,-28.964881,0.799494,0,3
radec_133.1374187_51.675138,133.1374187,51.675138,0.79948,0,3
radec_92.27355364_-40.78373,92.27355364,-40.78373,0.799473,0,3
radec_346.17338_5.954423,346.17338,5.954423,0.799469,0,3
radec_10.34154672_-23.272554,10.34154672,-23.272554,0.799458,0,3
radec_314.9844554_-39.569462,314.9844554,-39.569462,0.799447,0,3
radec_25.35815623_-51.041309,25.35815623,-51.041309,0.799437,0,3
radec_189.5236552_-5.49008,189.5236552,-5.49008,0.799424,0,3
radec_31.56191082_-14.201587,31.56191082,-14.201587,0.799414,0,3
radec_86.07682889_-23.874582,86.07682889,-23.874582,0.799392,0,3
radec_199.4639793_30.103587,199.4639793,30.103587,0.79939,0,3
radec_177.1751991_28.232035,177.1751991,28.232035,0.799381,0,3
radec_348.1693999_6.287097,348.1693999,6.287097,0.799374,0,3
radec_197.7578771_-3.165491,197.7578771,-3.165491,0.799362,0,3
radec_69.37713135_-22.846689,69.37713135,-22.846689,0.79935,0,3
radec_116.713157_18.252289,116.713157,18.252289,0.799349,0,3
radec_39.42816418_-17.1515,39.42816418,-17.1515,0.799332,0,3
radec_334.7000507_-62.627216,334.7000507,-62.627216,0.799297,0,3
radec_333.6913435_-13.734587,333.6913435,-13.734587,0.799296,0,3
radec_40.16663923_-34.142309,40.16663923,-34.142309,0.799285,0,3
radec_118.6904632_23.402772,118.6904632,23.402772,0.799282,0,3
radec_95.60721246_65.911891,95.60721246,65.911891,0.799266,0,3
radec_160.1570433_58.094779,160.1570433,58.094779,0.799264,0,3
radec_332.3474284_8.590065,332.3474284,8.590065,0.799235,0,3
radec_239.0248004_39.718319,239.0248004,39.718319,0.799218,1,2
radec_125.2195061_76.408612,125.2195061,76.408612,0.799215,0,3
radec_349.710709_4.090974,349.710709,4.090974,0.799215,0,3
radec_338.1587983_-51.281072,338.1587983,-51.281072,0.799209,0,3
radec_125.190555_6.331524,125.190555,6.331524,0.799204,0,3
radec_318.2282835_-56.192821,318.2282835,-56.192821,0.799204,0,3
radec_211.2651903_3.133819,211.2651903,3.133819,0.799197,0,3
radec_266.3298689_25.925395,266.3298689,25.925395,0.799185,0,3
radec_260.8989465_16.484985,260.8989465,16.484985,0.799179,0,3
radec_73.63074705_-64.553135,73.63074705,-64.553135,0.799178,0,3
radec_323.5166843_5.990372,323.5166843,5.990372,0.799176,0,3
radec_116.4450103_14.183262,116.4450103,14.183262,0.799171,0,3
radec_109.5873917_34.037429,109.5873917,34.037429,0.799144,0,3
radec_338.8621806_-58.338398,338.8621806,-58.338398,0.799142,0,3
radec_343.0742206_32.502018,343.0742206,32.502018,0.79914,0,3
radec_42.00315476_-36.90408,42.00315476,-36.90408,0.799138,0,3
radec_28.53669929_-58.273596,28.53669929,-58.273596,0.799132,0,3
radec_217.6171067_-6.137236,217.6171067,-6.137236,0.799127,0,3
radec_249.3249647_5.849255,249.3249647,5.849255,0.799126,0,3
radec_21.75529918_25.442466,21.75529918,25.442466,0.799122,0,3
radec_356.4959031_-47.881362,356.4959031,-47.881362,0.799122,0,3
radec_145.7643118_23.010058,145.7643118,23.010058,0.799119,0,3
radec_175.391574_15.569445,175.391574,15.569445,0.799118,0,3
radec_318.9056959_9.769762,318.9056959,9.769762,0.799115,0,3
radec_25.69863507_-35.186719,25.69863507,-35.186719,0.799112,0,3
radec_327.2401899_-39.559751,327.2401899,-39.559751,0.799112,0,3
radec_199.0342208_45.323405,199.0342208,45.323405,0.799104,1,2
radec_134.985479_-6.3203,134.985479,-6.3203,0.799094,0,3
radec_174.1555988_41.845655,174.1555988,41.845655,0.799089,0,3
radec_106.1611441_69.14915,106.1611441,69.14915,0.799081,0,3
radec_20.85945563_23.917835,20.85945563,23.917835,0.799066,0,3
radec_331.1475178_-61.283448,331.1475178,-61.283448,0.799059,0,3
radec_278.3699509_54.936047,278.3699509,54.936047,0.799058,0,3
radec_166.282221_65.12483,166.282221,65.12483,0.79905,0,3
radec_38.54850664_-30.908571,38.54850664,-30.908571,0.79904,0,3
radec_52.1095941_-40.956808,52.1095941,-40.956808,0.799029,0,3
radec_323.9421025_-54.943982,323.9421025,-54.943982,0.799021,0,3
radec_351.2383266_20.042891,351.2383266,20.042891,0.799014,0,3
radec_176.0757967_32.207636,176.0757967,32.207636,0.79901,0,3
radec_176.3638127_2.485083,176.3638127,2.485083,0.799001,0,3
radec_84.61565125_-23.726179,84.61565125,-23.726179,0.799,0,3
radec_42.73512409_-26.0767,42.73512409,-26.0767,0.798989,0,3
radec_112.5134431_54.672128,112.5134431,54.672128,0.798983,0,3
radec_43.26434795_-22.969509,43.26434795,-22.969509,0.798957,0,3
radec_14.89888573_-33.869545,14.89888573,-33.869545,0.798943,0,3
radec_182.8396917_7.327583,182.8396917,7.327583,0.798938,0,3
radec_73.92951497_-24.362217,73.92951497,-24.362217,0.798938,0,3
radec_49.55175568_-27.732825,49.55175568,-27.732825,0.798921,0,3
radec_35.99019391_-12.724954,35.99019391,-12.724954,0.798918,0,3
radec_244.7905447_11.674768,244.7905447,11.674768,0.798915,1,2
radec_261.2190615_14.900959,261.2190615,14.900959,0.798913,0,3
radec_110.5686929_32.553154,110.5686929,32.553154,0.798908,0,3
radec_324.5716688_-3.458917,324.5716688,-3.458917,0.798908,0,3
radec_215.658378_36.51242,215.658378,36.51242,0.798902,0,3
radec_198.3003319_2.061511,198.3003319,2.061511,0.798897,0,3
radec_102.0407313_32.842084,102.0407313,32.842084,0.798892,0,3
radec_352.6652451_-52.445474,352.6652451,-52.445474,0.798887,0,3
radec_53.90072304_-5.970972,53.90072304,-5.970972,0.798879,0,3
radec_251.8636823_30.880787,251.8636823,30.880787,0.798872,0,3
radec_345.985691_15.030333,345.985691,15.030333,0.798865,0,3
radec_192.2563221_43.297968,192.2563221,43.297968,0.798857,0,3
radec_226.0741629_35.931521,226.0741629,35.931521,0.798856,0,3
radec_7.77316418_16.100324,7.77316418,16.100324,0.798854,0,3
radec_56.79873192_-44.664581,56.79873192,-44.664581,0.798853,0,3
radec_191.4964386_14.316121,191.4964386,14.316121,0.798844,0,3
radec_237.2460201_25.291459,237.2460201,25.291459,0.798837,0,3
radec_154.3606831_18.194325,154.3606831,18.194325,0.798833,0,3
radec_82.62233875_-45.097793,82.62233875,-45.097793,0.798823,0,3
radec_178.6176072_51.014486,178.6176072,51.014486,0.798797,0,3
radec_331.2122318_18.569285,331.2122318,18.569285,0.798778,0,3
radec_237.5043666_5.310315,237.5043666,5.310315,0.798776,0,3
radec_105.528612_49.703512,105.528612,49.703512,0.798763,1,2
radec_131.8858325_-1.220554,131.8858325,-1.220554,0.798757,0,3
radec_354.1244274_-53.465744,354.1244274,-53.465744,0.798756,0,3
radec_341.9674168_-54.315329,341.9674168,-54.315329,0.798731,0,3
radec_300.9111999_-49.97095,300.9111999,-49.97095,0.798721,0,3
radec_321.7828524_-45.346408,321.7828524,-45.346408,0.798716,0,3
radec_11.23135954_-42.600623,11.23135954,-42.600623,0.798713,0,3
radec_163.6636345_56.642876,163.6636345,56.642876,0.798709,0,3
radec_84.98265087_-29.813391,84.98265087,-29.813391,0.798708,0,3
radec_137.5271189_17.525912,137.5271189,17.525912,0.798703,0,3
radec_144.77419_55.137439,144.77419,55.137439,0.798695,0,3
radec_27.99792456_-55.606594,27.99792456,-55.606594,0.798695,0,3
radec_219.9317585_26.182007,219.9317585,26.182007,0.798684,0,3
radec_158.5119591_34.664956,158.5119591,34.664956,0.798681,0,3
radec_220.5851635_31.212199,220.5851635,31.212199,0.798669,0,3
radec_314.3707984_-49.001458,314.3707984,-49.001458,0.798666,0,3
radec_100.7182216_42.318199,100.7182216,42.318199,0.798651,0,3
radec_100.0136188_57.842889,100.0136188,57.842889,0.798648,0,3
radec_311.0110746_-46.9672,311.0110746,-46.9672,0.798634,0,3
radec_329.1074097_17.999512,329.1074097,17.999512,0.798633,0,3
radec_46.01563075_-17.381717,46.01563075,-17.381717,0.798628,0,3
radec_212.6948599_-2.529286,212.6948599,-2.529286,0.798623,1,2
radec_120.9199391_29.944269,120.9199391,29.944269,0.79861,0,3
radec_189.4723392_5.766163,189.4723392,5.766163,0.798607,1,2
radec_26.11317553_-34.687475,26.11317553,-34.687475,0.798596,0,3
radec_311.5897682_3.471711,311.5897682,3.471711,0.798594,0,3
radec_110.6068513_76.855925,110.6068513,76.855925,0.798574,1,2
radec_15.17034763_-33.59777,15.17034763,-33.59777,0.798546,0,3
radec_107.9470918_30.944461,107.9470918,30.944461,0.798536,0,3
radec_254.9828927_42.78318,254.9828927,42.78318,0.798533,0,3
radec_42.63634127_-6.339586,42.63634127,-6.339586,0.798531,0,3
radec_350.2049453_18.299,350.2049453,18.299,0.798528,0,3
radec_143.7513269_63.550004,143.7513269,63.550004,0.79852,0,3
radec_120.362985_7.12254,120.362985,7.12254,0.798519,0,3
radec_232.9886158_64.425524,232.9886158,64.425524,0.798516,0,3
radec_161.9105642_33.574556,161.9105642,33.574556,0.798509,0,3
radec_9.9412019_-43.85906,9.9412019,-43.85906,0.798508,0,3
radec_12.65945623_-42.895951,12.65945623,-42.895951,0.798506,0,3
radec_172.1687732_30.613163,172.1687732,30.613163,0.798506,0,3
radec_166.521106_50.765345,166.521106,50.765345,0.798501,0,3
radec_246.5888904_-0.215549,246.5888904,-0.215549,0.79847,0,3
radec_201.6899667_22.610519,201.6899667,22.610519,0.798463,0,3
radec_118.2544916_61.86922,118.2544916,61.86922,0.798457,0,3
radec_22.48089411_-2.034705,22.48089411,-2.034705,0.79845,0,3
radec_68.06164215_-2.625831,68.06164215,-2.625831,0.798443,0,3
radec_248.8456346_14.012427,248.8456346,14.012427,0.798442,0,3
radec_71.51920189_-32.094026,71.51920189,-32.094026,0.798408,0,3
radec_66.51361819_-6.414773,66.51361819,-6.414773,0.798405,0,3
radec_315.6545031_-63.400986,315.6545031,-63.400986,0.798404,0,3
radec_322.8418289_20.524329,322.8418289,20.524329,0.798403,0,3
radec_8.63709161_-30.673495,8.63709161,-30.673495,0.798403,0,3
radec_338.8874527_-43.852536,338.8874527,-43.852536,0.798396,0,3
radec_309.00254_-50.212329,309.00254,-50.212329,0.79839,0,3
radec_310.1776949_-58.538726,310.1776949,-58.538726,0.798364,0,3
radec_118.3327769_30.158067,118.3327769,30.158067,0.798361,0,3
radec_328.8560086_-41.005582,328.8560086,-41.005582,0.798357,0,3
radec_302.9706804_-62.846201,302.9706804,-62.846201,0.798356,0,3
radec_359.4431431_31.495125,359.4431431,31.495125,0.798337,0,3
radec_325.7118911_-55.416806,325.7118911,-55.416806,0.798332,0,3
radec_319.2664416_0.259148,319.2664416,0.259148,0.798321,0,3
radec_65.99323736_-7.179132,65.99323736,-7.179132,0.798315,0,3
radec_161.1685391_31.159665,161.1685391,31.159665,0.798312,0,3
radec_88.10468435_-26.095202,88.10468435,-26.095202,0.798312,0,3
radec_269.2748417_25.668196,269.2748417,25.668196,0.79831,0,3
radec_351.0547136_-49.890415,351.0547136,-49.890415,0.798298,0,3
radec_358.331938_32.308393,358.331938,32.308393,0.798298,0,3
radec_236.7501613_16.877654,236.7501613,16.877654,0.798291,0,3
radec_323.9159422_10.784859,323.9159422,10.784859,0.798289,0,3
radec_311.2829337_-0.273279,311.2829337,-0.273279,0.798285,0,3
radec_112.4708059_42.902325,112.4708059,42.902325,0.798282,0,3
radec_71.68284312_-1.625047,71.68284312,-1.625047,0.79827,0,3
radec_303.2494518_-50.244838,303.2494518,-50.244838,0.798267,0,3
radec_18.73404778_-30.012331,18.73404778,-30.012331,0.798264,0,3
radec_140.6236668_38.343407,140.6236668,38.343407,0.798263,0,3
radec_352.9303678_22.346068,352.9303678,22.346068,0.798243,0,3
radec_75.63776996_-29.55602,75.63776996,-29.55602,0.798242,0,3
radec_273.885479_30.141002,273.885479,30.141002,0.798232,0,3
radec_186.6034198_6.307886,186.6034198,6.307886,0.79823,0,3
radec_348.1958914_-57.231454,348.1958914,-57.231454,0.79822,0,3
radec_247.1723258_16.7269,247.1723258,16.7269,0.798217,0,3
radec_0.4180372_17.821357,0.4180372,17.821357,0.798216,0,3
radec_85.55136512_-23.280528,85.55136512,-23.280528,0.79821,0,3
radec_204.282132_56.696743,204.282132,56.696743,0.798205,0,3
radec_158.4710932_29.068981,158.4710932,29.068981,0.798203,0,3
radec_121.0835676_48.704666,121.0835676,48.704666,0.798192,0,3
radec_153.0550415_29.030174,153.0550415,29.030174,0.798172,0,3
radec_349.3279388_-47.719432,349.3279388,-47.719432,0.79817,0,3
radec_199.8369279_9.41554,199.8369279,9.41554,0.798169,0,3
radec_114.5238662_59.195387,114.5238662,59.195387,0.798168,0,3
radec_169.7782728_17.684745,169.7782728,17.684745,0.798167,0,3
radec_157.7956392_22.17467,157.7956392,22.17467,0.798152,0,3
radec_143.4364903_-17.304797,143.4364903,-17.304797,0.798147,0,3
radec_34.95911584_5.28408,34.95911584,5.28408,0.798146,0,3
radec_200.4215782_-2.630453,200.4215782,-2.630453,0.798132,1,2
radec_325.845847_-56.186467,325.845847,-56.186467,0.79813,0,3
radec_274.3547335_32.450827,274.3547335,32.450827,0.798127,0,3
radec_155.1831016_16.016656,155.1831016,16.016656,0.798111,0,3
radec_186.7525268_38.0828,186.7525268,38.0828,0.798094,1,2
radec_115.4478707_27.966326,115.4478707,27.966326,0.798093,0,3
radec_81.48239859_-36.209546,81.48239859,-36.209546,0.798091,0,3
radec_137.5074372_-0.282708,137.5074372,-0.282708,0.798087,0,3
radec_246.3568695_3.084674,246.3568695,3.084674,0.798085,0,3
radec_105.5309947_47.144382,105.5309947,47.144382,0.798079,0,3
radec_332.0867832_-42.873302,332.0867832,-42.873302,0.798072,0,3
radec_80.96500818_-32.863128,80.96500818,-32.863128,0.798049,0,3
radec_113.0062587_76.260353,113.0062587,76.260353,0.798044,1,2
radec_231.5553872_52.15781,231.5553872,52.15781,0.798024,0,3
radec_200.5965097_5.627827,200.5965097,5.627827,0.798016,1,2
radec_201.5539841_39.11801,201.5539841,39.11801,0.798006,0,3
radec_265.3336354_36.301708,265.3336354,36.301708,0.798003,1,2
radec_217.2171915_15.51525,217.2171915,15.51525,0.797998,0,3
radec_21.74017701_-59.068715,21.74017701,-59.068715,0.797969,0,3
radec_310.1424161_-58.544116,310.1424161,-58.544116,0.797964,0,3
radec_30.4538976_-56.246042,30.4538976,-56.246042,0.797948,0,3
radec_180.7233496_54.927202,180.7233496,54.927202,0.79794,1,2
radec_117.4861479_10.399609,117.4861479,10.399609,0.797931,0,3
radec_17.90397398_-18.328345,17.90397398,-18.328345,0.797924,0,3
radec_279.5850741_40.194384,279.5850741,40.194384,0.797885,0,3
radec_239.4186299_17.103668,239.4186299,17.103668,0.797876,0,3
radec_133.5861672_19.32298,133.5861672,19.32298,0.797864,0,3
radec_10.27566885_-24.58796,10.27566885,-24.58796,0.797848,0,3
radec_277.7376046_51.672595,277.7376046,51.672595,0.797843,0,3
radec_203.1261327_11.851931,203.1261327,11.851931,0.797836,0,3
radec_100.2606508_50.398416,100.2606508,50.398416,0.797835,0,3
radec_252.7929019_8.558843,252.7929019,8.558843,0.797819,0,3
radec_74.85151633_-21.924992,74.85151633,-21.924992,0.797798,0,3
radec_140.0610475_28.466964,140.0610475,28.466964,0.797784,0,3
radec_131.1720339_48.756279,131.1720339,48.756279,0.797774,0,3
radec_301.9742074_-56.437707,301.9742074,-56.437707,0.797769,0,3
radec_249.3171071_56.964171,249.3171071,56.964171,0.79776,0,3
radec_324.8183197_-3.55134,324.8183197,-3.55134,0.797744,0,3
radec_73.77317194_-42.91638,73.77317194,-42.91638,0.797741,0,3
radec_7.50552981_-52.832747,7.50552981,-52.832747,0.797735,0,3
radec_68.2683014_-1.189597,68.2683014,-1.189597,0.797723,0,3
radec_165.7527041_74.693009,165.7527041,74.693009,0.797717,0,3
radec_198.4904372_38.174212,198.4904372,38.174212,0.797717,0,3
radec_11.46866221_-7.20469,11.46866221,-7.20469,0.797703,0,3
radec_237.1125494_28.647338,237.1125494,28.647338,0.797696,0,3
radec_227.0748625_7.094145,227.0748625,7.094145,0.797687,0,3
radec_316.300677_-54.622178,316.300677,-54.622178,0.797685,0,3
radec_219.3774234_1.339464,219.3774234,1.339464,0.797681,1,2
radec_347.3842079_-1.647338,347.3842079,-1.647338,0.797671,0,3
radec_9.78536678_15.265745,9.78536678,15.265745,0.797658,0,3
radec_201.8577328_35.755892,201.8577328,35.755892,0.797655,0,3
radec_6.03334476_-34.108401,6.03334476,-34.108401,0.797655,0,3
radec_332.8467577_10.089818,332.8467577,10.089818,0.797644,0,3
radec_117.4634991_57.580479,117.4634991,57.580479,0.797638,0,3
radec_329.6214407_-43.310274,329.6214407,-43.310274,0.797628,0,3
radec_174.45805_42.036958,174.45805,42.036958,0.797626,0,3
radec_70.57195295_-5.578002,70.57195295,-5.578002,0.797599,0,3
radec_23.71722027_-7.560539,23.71722027,-7.560539,0.797596,1,2
radec_30.0477468_-51.742062,30.0477468,-51.742062,0.797592,0,3
radec_319.1652776_-42.302994,319.1652776,-42.302994,0.797575,0,3
radec_174.756953_30.675396,174.756953,30.675396,0.797573,0,3
radec_191.3055395_33.727853,191.3055395,33.727853,0.797573,0,3
radec_2.95138833_-36.831398,2.95138833,-36.831398,0.797572,0,3
radec_13.97711873_-28.688632,13.97711873,-28.688632,0.797559,0,3
radec_31.69740682_6.179727,31.69740682,6.179727,0.797556,0,3
radec_183.9644828_21.7165,183.9644828,21.7165,0.797533,0,3
radec_318.8968575_1.787736,318.8968575,1.787736,0.797515,0,3
radec_15.60736592_-39.246259,15.60736592,-39.246259,0.797506,0,3
radec_172.0505004_48.968914,172.0505004,48.968914,0.797503,0,3
radec_127.8062868_12.291214,127.8062868,12.291214,0.797482,0,3
radec_355.102135_32.188338,355.102135,32.188338,0.797474,0,3
radec_111.2714262_49.726429,111.2714262,49.726429,0.797466,0,3
radec_29.73755455_9.430743,29.73755455,9.430743,0.797454,0,3
radec_343.3279917_-47.765284,343.3279917,-47.765284,0.79745,0,3
radec_355.0973228_14.480096,355.0973228,14.480096,0.797443,0,3
radec_356.3843957_-48.643326,356.3843957,-48.643326,0.797437,0,3
radec_154.4786639_16.666385,154.4786639,16.666385,0.797416,0,3
radec_200.1321878_16.24197,200.1321878,16.24197,0.797414,0,3
radec_278.3860435_54.944488,278.3860435,54.944488,0.797412,0,3
radec_55.28517316_-53.454753,55.28517316,-53.454753,0.797406,0,3
radec_126.9894075_-6.374458,126.9894075,-6.374458,0.797404,0,3
radec_34.27799347_-5.456846,34.27799347,-5.456846,0.797373,0,3
radec_254.8462921_13.185069,254.8462921,13.185069,0.797372,0,3
radec_195.436525_7.438129,195.436525,7.438129,0.797364,0,3
radec_326.3824007_-52.462979,326.3824007,-52.462979,0.797349,0,3
radec_130.2402166_-5.930279,130.2402166,-5.930279,0.797346,0,3
radec_27.4639705_0.791714,27.4639705,0.791714,0.797344,0,3
radec_182.8088739_56.826499,182.8088739,56.826499,0.797334,0,3
radec_16.47213222_-23.268067,16.47213222,-23.268067,0.797327,0,3
radec_78.99420961_-42.56329,78.99420961,-42.56329,0.797309,0,3
radec_311.9464439_-43.012404,311.9464439,-43.012404,0.797302,0,3
radec_356.8685657_-39.878194,356.8685657,-39.878194,0.797298,0,3
radec_260.3159818_17.4708,260.3159818,17.4708,0.79729,0,3
radec_174.9525934_15.133333,174.9525934,15.133333,0.797278,0,3
radec_100.733729_33.982681,100.733729,33.982681,0.797275,0,3
radec_83.0134085_-48.523413,83.0134085,-48.523413,0.797269,0,3
radec_50.5434728_-18.140129,50.5434728,-18.140129,0.797255,0,3
radec_204.0711634_31.411054,204.0711634,31.411054,0.797248,0,3
radec_165.3473866_39.638161,165.3473866,39.638161,0.79721,0,3
radec_140.2528353_32.646646,140.2528353,32.646646,0.797207,0,3
radec_101.7225144_34.721932,101.7225144,34.721932,0.797187,0,3
radec_14.81916266_-40.052898,14.81916266,-40.052898,0.797174,0,3
radec_140.6867424_59.495588,140.6867424,59.495588,0.797159,0,3
radec_330.2781743_-60.874794,330.2781743,-60.874794,0.797146,0,3
radec_17.5642308_-21.165899,17.5642308,-21.165899,0.797142,0,3
radec_49.75504948_-53.2403,49.75504948,-53.2403,0.797142,0,3
radec_185.1963459_46.118431,185.1963459,46.118431,0.797141,0,3
radec_82.00926503_-21.461608,82.00926503,-21.461608,0.797138,0,3
radec_226.2945105_28.874538,226.2945105,28.874538,0.797126,0,3
radec_8.8817817_-20.78535,8.8817817,-20.78535,0.797105,0,3
radec_83.32399001_-21.808873,83.32399001,-21.808873,0.797095,0,3
radec_252.8840057_13.854172,252.8840057,13.854172,0.797087,0,3
radec_266.2986936_36.694551,266.2986936,36.694551,0.797087,0,3
radec_68.58232451_-12.932219,68.58232451,-12.932219,0.797079,0,3
radec_82.02271495_-25.341881,82.02271495,-25.341881,0.797072,0,3
radec_339.3756065_-55.022007,339.3756065,-55.022007,0.797055,0,3
radec_69.11816252_-1.097772,69.11816252,-1.097772,0.797046,0,3
radec_170.4219521_49.4768,170.4219521,49.4768,0.797017,0,3
radec_262.3621404_15.276628,262.3621404,15.276628,0.797012,0,3
radec_329.8176652_20.184353,329.8176652,20.184353,0.797009,0,3
radec_354.2467603_-44.665057,354.2467603,-44.665057,0.796993,0,3
radec_254.3072082_13.650202,254.3072082,13.650202,0.796988,0,3
radec_198.5817896_14.181247,198.5817896,14.181247,0.796982,0,3
radec_275.1907956_52.703143,275.1907956,52.703143,0.796979,0,3
radec_210.591687_3.272098,210.591687,3.272098,0.796969,0,3
radec_356.7274886_-60.181286,356.7274886,-60.181286,0.796965,0,3
radec_334.5080485_-10.393115,334.5080485,-10.393115,0.796946,0,3
radec_126.2514106_23.464751,126.2514106,23.464751,0.796932,0,3
radec_263.3165199_21.065674,263.3165199,21.065674,0.79693,0,3
radec_180.1349424_18.318749,180.1349424,18.318749,0.796929,0,3
radec_67.23906022_-10.059264,67.23906022,-10.059264,0.796925,1,2
radec_352.156778_32.567652,352.156778,32.567652,0.796918,0,3
radec_317.1781383_-40.696419,317.1781383,-40.696419,0.796904,0,3
radec_120.2802283_1.815397,120.2802283,1.815397,0.796894,0,3
radec_86.69776781_-24.007851,86.69776781,-24.007851,0.796891,0,3
radec_5.65138272_-43.145387,5.65138272,-43.145387,0.796887,0,3
radec_208.1824908_39.311764,208.1824908,39.311764,0.796877,0,3
radec_332.0641299_-39.75512,332.0641299,-39.75512,0.796874,0,3
radec_15.77042713_3.61491,15.77042713,3.61491,0.796865,0,3
radec_258.2781099_13.447353,258.2781099,13.447353,0.796846,0,3
radec_77.47857161_-32.92077,77.47857161,-32.92077,0.796833,0,3
radec_196.6207098_-4.219015,196.6207098,-4.219015,0.796808,0,3
