ID,RA,DEC,CONFIDENCE,FLG_SPEC,CLASS
rd_221.7024655_4.8729245,221.7024655,4.8729245,0.916775,0,
rd_221.2175579_16.00229678,221.2175579,16.00229678,0.916773,0,
rd_3.94484929_22.40173951,3.94484929,22.40173951,0.916771,0,
rd_121.6900328_5.53480388,121.6900328,5.53480388,0.91676,0,
rd_156.0691401_53.75498356,156.0691401,53.75498356,0.916754,0,
rd_7.9218792_-61.25855892,7.9218792,-61.25855892,0.916748,0,
rd_337.3303477_20.28108682,337.3303477,20.28108682,0.916747,0,
rd_158.4076271_17.67809823,158.4076271,17.67809823,0.916743,0,
rd_14.05144047_20.34049614,14.05144047,20.34049614,0.916742,0,
rd_248.7804891_61.07017315,248.7804891,61.07017315,0.916738,0,
rd_117.0402969_15.32874863,117.0402969,15.32874863,0.916731,0,
rd_314.9134911_-53.10206581,314.9134911,-53.10206581,0.916714,0,
rd_3.60721679_-53.4160894,3.60721679,-53.4160894,0.916713,0,
rd_10.03289734_-22.44737784,10.03289734,-22.44737784,0.916701,0,
rd_16.02714189_-3.8563921,16.02714189,-3.8563921,0.916694,0,
rd_28.5092412_-10.45275042,28.5092412,-10.45275042,0.91669,0,
rd_81.12496827_-62.64652652,81.12496827,-62.64652652,0.916688,0,
rd_113.0492793_21.08628473,113.0492793,21.08628473,0.916687,0,
rd_274.7184126_49.00137735,274.7184126,49.00137735,0.916683,1,F
rd_226.1096596_12.02052705,226.1096596,12.02052705,0.916682,0,
rd_6.26927163_7.13279189,6.26927163,7.13279189,0.916674,0,
rd_225.117196_77.2735728,225.117196,77.2735728,0.916669,0,
rd_316.137591_-41.81633739,316.137591,-41.81633739,0.916669,0,
rd_178.8433364_25.70234003,178.8433364,25.70234003,0.916665,0,
rd_239.8146479_20.18077731,239.8146479,20.18077731,0.916657,0,
rd_326.9437951_25.46624736,326.9437951,25.46624736,0.916656,0,
rd_13.76774111_-21.67883788,13.76774111,-21.67883788,0.916651,0,
rd_199.9215728_74.07984225,199.9215728,74.07984225,0.916648,0,
rd_68.5656259_-33.84363812,68.5656259,-33.84363812,0.91664,0,
rd_165.1087227_31.18000174,165.1087227,31.18000174,0.916637,0,
rd_75.21140468_-62.16166845,75.21140468,-62.16166845,0.916622,0,
rd_240.2766848_22.42205787,240.2766848,22.42205787,0.916615,0,
rd_160.963609_55.62118829,160.963609,55.62118829,0.916597,0,
rd_120.0169165_2.09821259,120.0169165,2.09821259,0.916596,0,
rd_85.46828841_-36.23947102,85.46828841,-36.23947102,0.916587,0,
rd_10.16261547_1.98934352,10.16261547,1.98934352,0.916563,0,
rd_320.4051637_-46.72471853,320.4051637,-46.72471853,0.916563,0,
rd_19.85942323_17.92128841,19.85942323,17.92128841,0.916559,0,
rd_247.205617_33.88943923,247.205617,33.88943923,0.916557,0,
rd_171.73854_43.7654726,171.73854,43.7654726,0.916533,0,
rd_107.6883342_30.60623458,107.6883342,30.60623458,0.916529,0,
rd_10.03923067_-44.49991364,10.03923067,-44.49991364,0.916524,0,
rd_135.7067517_30.95018709,135.7067517,30.95018709,0.916523,0,
rd_318.1584066_-41.86607462,318.1584066,-41.86607462,0.91652,0,
rd_17.09080456_-25.06924479,17.09080456,-25.06924479,0.916518,0,
rd_306.7436139_-43.53797107,306.7436139,-43.53797107,0.916511,0,
rd_178.92524_44.63278405,178.92524,44.63278405,0.916505,0,
rd_273.3312817_35.768375,273.3312817,35.768375,0.916498,0,
rd_49.3809981_-33.6317699,49.3809981,-33.6317699,0.916495,0,
rd_17.77084269_-29.54278074,17.77084269,-29.54278074,0.916491,0,
rd_349.324172_19.11317275,349.324172,19.11317275,0.91649,0,
rd_6.1184997_-5.42819608,6.1184997,-5.42819608,0.916486,0,
rd_24.5592967_-24.36949906,24.5592967,-24.36949906,0.916479,0,
rd_180.887733_4.42960841,180.887733,4.42960841,0.916474,0,
rd_195.3802732_5.15222435,195.3802732,5.15222435,0.91647,0,
rd_222.9609507_67.49606596,222.9609507,67.49606596,0.916464,0,
rd_172.3508402_23.10313279,172.3508402,23.10313279,0.916442,0,
rd_302.4470061_-53.63435133,302.4470061,-53.63435133,0.916436,0,
rd_263.3700292_38.97624515,263.3700292,38.97624515,0.91643,0,
rd_81.61064824_-62.72819618,81.61064824,-62.72819618,0.916428,0,
rd_5.74504388_-36.30356084,5.74504388,-36.30356084,0.916427,0,
rd_82.00178579_-54.99054429,82.00178579,-54.99054429,0.916421,0,
rd_281.4370814_45.39028726,281.4370814,45.39028726,0.916413,0,
rd_217.6606434_12.43222468,217.6606434,12.43222468,0.916409,0,
rd_256.3243317_8.67076376,256.3243317,8.67076376,0.916406,0,
rd_88.56343059_-45.32440714,88.56343059,-45.32440714,0.916405,0,
rd_6.78619547_29.55762177,6.78619547,29.55762177,0.916399,0,
rd_346.1396939_-40.60075968,346.1396939,-40.60075968,0.916395,0,
rd_283.839229_65.59690909,283.839229,65.59690909,0.916371,0,
rd_115.946534_13.73245371,115.946534,13.73245371,0.916368,0,
rd_64.64772951_-62.67837708,64.64772951,-62.67837708,0.916359,0,
rd_134.2428215_31.67696476,134.2428215,31.67696476,0.916357,0,
rd_351.2167402_11.54136021,351.2167402,11.54136021,0.916348,0,
rd_133.8098459_73.73722344,133.8098459,73.73722344,0.916338,1,B
rd_5.51417231_-39.00465254,5.51417231,-39.00465254,0.916323,0,
rd_93.99129162_58.0204906,93.99129162,58.0204906,0.916319,0,
rd_182.7595288_9.23141752,182.7595288,9.23141752,0.916301,0,
rd_314.2679755_-53.38810841,314.2679755,-53.38810841,0.916297,0,
rd_14.49968597_21.07600896,14.49968597,21.07600896,0.916296,0,
rd_69.06907981_-26.51288078,69.06907981,-26.51288078,0.916296,0,
rd_47.88493499_-54.60579374,47.88493499,-54.60579374,0.916291,0,
rd_33.36260502_-19.74630339,33.36260502,-19.74630339,0.916274,0,
rd_126.7260686_74.80181731,126.7260686,74.80181731,0.916269,1,F
rd_314.8958336_11.79791973,314.8958336,11.79791973,0.916262,0,
rd_108.2733511_69.7576083,108.2733511,69.7576083,0.916258,0,
rd_33.68093299_-46.20160561,33.68093299,-46.20160561,0.916237,0,
rd_352.2103904_-49.53960691,352.2103904,-49.53960691,0.916221,0,
rd_61.435364_-21.63687431,61.435364,-21.63687431,0.916215,0,
rd_164.1426448_22.03328202,164.1426448,22.03328202,0.916213,0,
rd_125.1567851_11.39735891,125.1567851,11.39735891,0.916212,0,
rd_229.4816875_23.90868615,229.4816875,23.90868615,0.916197,0,
rd_262.4032855_32.69277347,262.4032855,32.69277347,0.916197,0,
rd_106.665207_49.3590713,106.665207,49.3590713,0.916182,0,
rd_327.6696409_19.02671874,327.6696409,19.02671874,0.916167,0,
rd_187.9270193_6.1754633,187.9270193,6.1754633,0.916165,1,A
rd_74.88341803_-6.74521497,74.88341803,-6.74521497,0.916162,0,
rd_157.5916228_35.71423665,157.5916228,35.71423665,0.916154,0,
rd_310.4000036_-54.09735379,310.4000036,-54.09735379,0.916151,0,
rd_278.1143833_50.81305575,278.1143833,50.81305575,0.916143,0,
rd_60.1325136_-1.47812103,60.1325136,-1.47812103,0.91612,0,
rd_66.73301502_-59.84467283,66.73301502,-59.84467283,0.916112,0,
rd_14.07765275_11.87045676,14.07765275,11.87045676,0.916102,0,
rd_149.3087_57.28479401,149.3087,57.28479401,0.916075,0,
rd_1.31964354_-11.64602354,1.31964354,-11.64602354,0.916073,0,
rd_235.3952536_8.73299811,235.3952536,8.73299811,0.916072,0,
rd_16.97280227_-42.84304847,16.97280227,-42.84304847,0.91607,0,
rd_38.58171577_-22.64214173,38.58171577,-22.64214173,0.916052,0,
rd_59.42304254_-26.53574739,59.42304254,-26.53574739,0.916044,0,
rd_175.6750629_6.07971685,175.6750629,6.07971685,0.916042,0,
rd_169.0810051_41.23113999,169.0810051,41.23113999,0.916041,0,
rd_77.5467775_-62.61584549,77.5467775,-62.61584549,0.91604,0,
rd_1.47331736_25.73766158,1.47331736,25.73766158,0.91601,0,
rd_123.4710268_75.35326651,123.4710268,75.35326651,0.91601,1,A
rd_26.63424114_-9.65345186,26.63424114,-9.65345186,0.916006,0,
rd_154.418984_50.75763171,154.418984,50.75763171,0.915989,0,
rd_39.58421157_15.0163917,39.58421157,15.0163917,0.915989,0,
rd_338.1006427_-59.19240105,338.1006427,-59.19240105,0.915983,0,
rd_247.6323721_36.1321354,247.6323721,36.1321354,0.915969,0,
rd_350.9072269_-56.32844738,350.9072269,-56.32844738,0.915957,0,
rd_332.7147103_-55.94832101,332.7147103,-55.94832101,0.915956,0,
rd_354.2487399_-44.24499543,354.2487399,-44.24499543,0.915951,0,
rd_84.7474351_-18.35522819,84.7474351,-18.35522819,0.915946,0,
rd_248.6342377_19.12500923,248.6342377,19.12500923,0.915937,0,
rd_85.60970019_-38.2022951,85.60970019,-38.2022951,0.915933,0,
rd_11.68004997_-45.85995664,11.68004997,-45.85995664,0.915927,0,
rd_223.9453054_65.94565755,223.9453054,65.94565755,0.915925,0,
rd_104.7986151_39.27498527,104.7986151,39.27498527,0.915924,0,
rd_37.61409255_-15.36307056,37.61409255,-15.36307056,0.915912,0,
rd_335.6607289_17.52855185,335.6607289,17.52855185,0.91591,0,
rd_36.89057413_32.15079609,36.89057413,32.15079609,0.915909,0,
rd_338.2714718_-11.35562403,338.2714718,-11.35562403,0.915903,0,
rd_94.58655846_53.31279192,94.58655846,53.31279192,0.915895,0,
rd_38.25860794_-9.40033409,38.25860794,-9.40033409,0.915892,0,
rd_331.8161109_-39.70783988,331.8161109,-39.70783988,0.915888,0,
rd_336.1736671_17.48624844,336.1736671,17.48624844,0.915868,0,
rd_308.4727931_-47.11981561,308.4727931,-47.11981561,0.915859,0,
rd_322.4888951_-15.88116277,322.4888951,-15.88116277,0.915855,0,
rd_119.4630508_60.29256412,119.4630508,60.29256412,0.915841,0,
rd_4.73693632_-4.5078919,4.73693632,-4.5078919,0.915826,0,
rd_97.35838695_-47.69427034,97.35838695,-47.69427034,0.915825,0,
rd_117.3523278_52.68512151,117.3523278,52.68512151,0.915823,0,
rd_97.51695186_68.55512946,97.51695186,68.55512946,0.915823,0,
rd_188.1836163_48.14841387,188.1836163,48.14841387,0.915805,0,
rd_341.5759798_-1.91530977,341.5759798,-1.91530977,0.915804,0,
rd_263.0659654_20.00566646,263.0659654,20.00566646,0.915801,0,
rd_248.6356131_69.45942673,248.6356131,69.45942673,0.915799,0,
rd_284.8642106_40.47726947,284.8642106,40.47726947,0.915797,0,
rd_37.18893273_-24.09985395,37.18893273,-24.09985395,0.91577,0,
rd_50.1086008_-24.2437003,50.1086008,-24.2437003,0.915767,0,
rd_26.086841_-26.52808326,26.086841,-26.52808326,0.915738,0,
rd_250.7237947_19.63220254,250.7237947,19.63220254,0.915729,0,
rd_194.8186953_-1.022871,194.8186953,-1.022871,0.915714,1,A
rd_274.0748802_49.69704678,274.0748802,49.69704678,0.915706,0,
rd_159.2107999_62.03931421,159.2107999,62.03931421,0.915706,0,
rd_130.4199876_-8.74727911,130.4199876,-8.74727911,0.915695,0,
rd_185.9275273_10.41003954,185.9275273,10.41003954,0.915689,0,
rd_42.08456261_19.36884009,42.08456261,19.36884009,0.915688,0,
rd_81.42780552_-63.01901268,81.42780552,-63.01901268,0.915682,0,
rd_325.7954151_-56.73915406,325.7954151,-56.73915406,0.915668,0,
rd_317.6873002_-44.51121789,317.6873002,-44.51121789,0.91566,0,
rd_129.2895335_24.09920353,129.2895335,24.09920353,0.915648,0,
rd_221.8254521_76.72162468,221.8254521,76.72162468,0.915637,0,
rd_1.40423868_30.58023248,1.40423868,30.58023248,0.915633,0,
rd_261.9233503_8.59768212,261.9233503,8.59768212,0.915615,0,
rd_15.67488322_-10.2764105,15.67488322,-10.2764105,0.915613,0,
rd_21.48724326_28.79545501,21.48724326,28.79545501,0.915608,0,
rd_329.0537407_-60.93932423,329.0537407,-60.93932423,0.915593,0,
rd_245.0923606_40.77228534,245.0923606,40.77228534,0.915591,0,
rd_189.3605496_54.04922573,189.3605496,54.04922573,0.915589,0,
rd_266.6887432_35.29744486,266.6887432,35.29744486,0.915585,1,sdB
rd_0.92362242_22.76503985,0.92362242,22.76503985,0.915581,0,
rd_28.96116596_28.62633183,28.96116596,28.62633183,0.915567,0,
rd_120.6729942_58.55577038,120.6729942,58.55577038,0.915561,0,
rd_310.0248584_-51.62747241,310.0248584,-51.62747241,0.91556,0,
rd_119.6974297_8.10703727,119.6974297,8.10703727,0.915557,0,
rd_351.2585779_1.02807139,351.2585779,1.02807139,0.915556,0,
rd_242.7307832_36.47175259,242.7307832,36.47175259,0.915544,0,
rd_1.60275908_14.90053317,1.60275908,14.90053317,0.915537,0,
rd_333.866478_-2.39811767,333.866478,-2.39811767,0.915513,0,
rd_110.1364312_58.47623723,110.1364312,58.47623723,0.91551,0,
rd_186.8245396_23.14900912,186.8245396,23.14900912,0.915508,0,
rd_238.8288331_10.10118923,238.8288331,10.10118923,0.915501,1,A
rd_0.44350743_-55.46083283,0.44350743,-55.46083283,0.915491,0,
rd_164.5852342_22.47825544,164.5852342,22.47825544,0.91549,0,
rd_180.4233506_24.89340065,180.4233506,24.89340065,0.915484,0,
rd_10.81094749_-5.69272046,10.81094749,-5.69272046,0.915482,0,
rd_332.5311193_17.96740382,332.5311193,17.96740382,0.915471,0,
rd_124.5373724_-0.50126849,124.5373724,-0.50126849,0.915463,0,
rd_331.7345262_-53.91779548,331.7345262,-53.91779548,0.915456,0,
rd_35.49148758_27.53682457,35.49148758,27.53682457,0.915453,0,
rd_87.57490676_-42.58968711,87.57490676,-42.58968711,0.915453,0,
rd_65.56665162_-20.7231092,65.56665162,-20.7231092,0.915446,0,
rd_47.65637527_-45.16500068,47.65637527,-45.16500068,0.915445,0,
rd_118.3932788_59.93272247,118.3932788,59.93272247,0.915443,0,
rd_320.7555134_-11.56918259,320.7555134,-11.56918259,0.915442,0,
rd_224.7856422_8.05310579,224.7856422,8.05310579,0.915435,0,
rd_286.0210768_75.16069353,286.0210768,75.16069353,0.915411,0,
rd_5.26190415_-29.46418365,5.26190415,-29.46418365,0.915405,0,
rd_268.9443444_64.75162597,268.9443444,64.75162597,0.915403,0,
rd_158.2398462_28.68154822,158.2398462,28.68154822,0.9154,0,
rd_21.98280859_-27.04994353,21.98280859,-27.04994353,0.91539,0,
rd_105.8451697_48.9140943,105.8451697,48.9140943,0.91539,1,A
rd_318.2930283_-1.62858728,318.2930283,-1.62858728,0.915389,1,B
rd_314.2346223_-1.7205652,314.2346223,-1.7205652,0.915388,0,
rd_287.4670378_52.61873971,287.4670378,52.61873971,0.915382,0,
rd_4.98578525_-13.78388743,4.98578525,-13.78388743,0.915373,0,
rd_91.84481067_-31.74878329,91.84481067,-31.74878329,0.915362,0,
rd_26.78611148_-21.48007509,26.78611148,-21.48007509,0.915348,0,
rd_335.4394475_16.58808324,335.4394475,16.58808324,0.915338,0,
rd_205.0505002_67.51549105,205.0505002,67.51549105,0.915338,0,
rd_3.54528005_22.15832787,3.54528005,22.15832787,0.915336,0,
rd_189.7262254_58.83602686,189.7262254,58.83602686,0.915327,1,B
rd_190.0310719_-0.63695018,190.0310719,-0.63695018,0.915317,0,
rd_41.0315303_-63.25901439,41.0315303,-63.25901439,0.915314,0,
rd_29.26655288_-45.60468344,29.26655288,-45.60468344,0.915308,0,
rd_80.60751317_-24.55219971,80.60751317,-24.55219971,0.915306,0,
rd_97.95425833_56.68619827,97.95425833,56.68619827,0.915297,0,
rd_113.0415785_20.69362531,113.0415785,20.69362531,0.915295,0,
rd_220.359709_-2.87547659,220.359709,-2.87547659,0.915295,1,A
rd_105.9851006_54.20321637,105.9851006,54.20321637,0.915293,0,
rd_348.7249216_-10.42493779,348.7249216,-10.42493779,0.915291,0,
rd_78.81525238_-58.84833759,78.81525238,-58.84833759,0.915278,0,
rd_217.9726027_-8.58130165,217.9726027,-8.58130165,0.915277,0,
rd_105.673486_36.8083373,105.673486,36.8083373,0.915277,0,
rd_164.957561_-4.8576533,164.957561,-4.8576533,0.915265,0,
rd_328.5789769_-41.03619536,328.5789769,-41.03619536,0.915255,0,
rd_195.4439311_-2.30517342,195.4439311,-2.30517342,0.915255,0,
rd_291.3944406_53.02595193,291.3944406,53.02595193,0.915254,0,
rd_315.1079638_-56.7427088,315.1079638,-56.7427088,0.915254,0,
rd_76.32674683_-63.31068446,76.32674683,-63.31068446,0.915238,0,
rd_123.6059513_59.66525106,123.6059513,59.66525106,0.915236,0,
rd_210.8350127_-7.10123181,210.8350127,-7.10123181,0.915232,0,
rd_274.5281159_35.89382611,274.5281159,35.89382611,0.915229,0,
rd_357.1141962_-11.8398461,357.1141962,-11.8398461,0.915226,0,
rd_344.0394819_-46.47545443,344.0394819,-46.47545443,0.915217,0,
rd_27.25025124_3.143143,27.25025124,3.143143,0.915216,0,
rd_1.93325368_-44.11947585,1.93325368,-44.11947585,0.915207,0,
rd_175.1644598_23.84531073,175.1644598,23.84531073,0.915205,0,
rd_36.40208822_-15.42234216,36.40208822,-15.42234216,0.915199,0,
rd_189.9978884_83.35343301,189.9978884,83.35343301,0.915197,0,
rd_149.4138258_15.98154071,149.4138258,15.98154071,0.915159,0,
rd_15.81576668_25.91814795,15.81576668,25.91814795,0.915157,0,
rd_23.20801454_12.3290032,23.20801454,12.3290032,0.915155,0,
rd_153.6150995_2.0841321,153.6150995,2.0841321,0.915152,0,
rd_33.94391507_-23.18876933,33.94391507,-23.18876933,0.915147,0,
rd_286.3686674_54.0780184,286.3686674,54.0780184,0.91514,0,
rd_218.3367475_29.12946925,218.3367475,29.12946925,0.915127,0,
rd_190.6541284_34.3794072,190.6541284,34.3794072,0.915107,1,DZ
rd_249.0746648_-1.62171942,249.0746648,-1.62171942,0.915102,0,
rd_260.6247318_44.44991407,260.6247318,44.44991407,0.915097,0,
rd_106.0265426_40.74788221,106.0265426,40.74788221,0.915076,0,
rd_80.73811934_-63.06147091,80.73811934,-63.06147091,0.915076,0,
rd_286.1065141_56.82176687,286.1065141,56.82176687,0.915048,0,
rd_337.4813224_-0.8229239,337.4813224,-0.8229239,0.915036,0,
rd_190.8088481_18.54992679,190.8088481,18.54992679,0.915026,0,
rd_191.9141847_25.19584202,191.9141847,25.19584202,0.915024,0,
rd_172.3279267_59.49838587,172.3279267,59.49838587,0.915016,0,
rd_122.1746452_20.85337568,122.1746452,20.85337568,0.915011,0,
rd_31.71842905_-6.86944381,31.71842905,-6.86944381,0.915007,0,
rd_25.02518208_11.12817243,25.02518208,11.12817243,0.915,0,
rd_148.2804956_57.21463438,148.2804956,57.21463438,0.914999,1,F
rd_183.4612708_2.68475049,183.4612708,2.68475049,0.914993,0,
rd_268.4610712_36.24758058,268.4610712,36.24758058,0.914991,0,
rd_320.7286528_0.42811926,320.7286528,0.42811926,0.914979,1,B
rd_188.774621_53.41291015,188.774621,53.41291015,0.914977,0,
rd_51.2956073_-26.37303752,51.2956073,-26.37303752,0.914976,0,
rd_88.60757672_-22.3248698,88.60757672,-22.3248698,0.914976,0,
rd_311.6034663_1.19862297,311.6034663,1.19862297,0.914975,0,
rd_249.0222397_75.85745755,249.0222397,75.85745755,0.91496,0,
rd_36.53058144_11.39368005,36.53058144,11.39368005,0.914957,0,
rd_158.1658742_28.45655106,158.1658742,28.45655106,0.914957,0,
rd_49.05132256_-15.8822324,49.05132256,-15.8822324,0.914954,0,
rd_138.6454923_20.29103756,138.6454923,20.29103756,0.914946,0,
rd_20.02871573_4.74814326,20.02871573,4.74814326,0.914943,0,
rd_99.72671736_53.39832963,99.72671736,53.39832963,0.914939,0,
rd_86.53098919_-35.72857844,86.53098919,-35.72857844,0.914935,0,
rd_333.6595749_22.47412847,333.6595749,22.47412847,0.914926,0,
rd_105.5973947_33.91339494,105.5973947,33.91339494,0.914923,0,
rd_220.7179108_78.29376451,220.7179108,78.29376451,0.914916,0,
rd_278.24257_55.92903947,278.24257,55.92903947,0.914898,0,
rd_329.2953241_-42.40294097,329.2953241,-42.40294097,0.914896,0,
rd_225.4538006_14.58631227,225.4538006,14.58631227,0.914889,0,
rd_324.736622_-42.05042279,324.736622,-42.05042279,0.914886,0,
rd_242.7014459_71.83961951,242.7014459,71.83961951,0.914883,0,
rd_67.79287752_-31.90920176,67.79287752,-31.90920176,0.914878,0,
rd_12.296651_28.2673304,12.296651,28.2673304,0.914877,0,
rd_248.913975_27.33094278,248.913975,27.33094278,0.914876,1,A
rd_215.1105703_28.99723762,215.1105703,28.99723762,0.914869,0,
rd_171.7395774_38.46953418,171.7395774,38.46953418,0.914864,0,
rd_346.3776282_-14.24866517,346.3776282,-14.24866517,0.914858,0,
rd_309.3667013_-41.8757977,309.3667013,-41.8757977,0.914849,0,
rd_316.5467936_-53.52150962,316.5467936,-53.52150962,0.914846,0,
rd_41.21985209_-21.03607069,41.21985209,-21.03607069,0.914829,0,
rd_114.6121504_61.43887476,114.6121504,61.43887476,0.914811,0,
rd_9.74763431_33.60654853,9.74763431,33.60654853,0.91481,0,
rd_136.9948764_36.12460419,136.9948764,36.12460419,0.914792,0,
rd_27.96605423_-47.64093941,27.96605423,-47.64093941,0.914791,0,
rd_122.196062_20.83285367,122.196062,20.83285367,0.914777,0,
rd_197.0347621_22.14002235,197.0347621,22.14002235,0.914773,0,
rd_232.9174728_40.87640758,232.9174728,40.87640758,0.914756,0,
rd_226.6521236_45.0304806,226.6521236,45.0304806,0.914756,0,
rd_142.3435109_13.49423567,142.3435109,13.49423567,0.914752,0,
rd_29.95481035_15.8218152,29.95481035,15.8218152,0.914751,0,
rd_355.1652867_24.44194441,355.1652867,24.44194441,0.914742,0,
rd_26.85992029_30.35044127,26.85992029,30.35044127,0.914731,0,
rd_295.0431047_62.02215705,295.0431047,62.02215705,0.914724,0,
rd_77.7283956_-45.16847078,77.7283956,-45.16847078,0.914724,0,
rd_239.2247286_57.5157607,239.2247286,57.5157607,0.914721,0,
rd_283.3698996_42.0618668,283.3698996,42.0618668,0.914719,0,
rd_80.23315218_-22.93486751,80.23315218,-22.93486751,0.914716,0,
rd_235.3743324_25.41372418,235.3743324,25.41372418,0.914703,0,
rd_1.3578111_-35.03681699,1.3578111,-35.03681699,0.914697,0,
rd_358.3966422_3.73541105,358.3966422,3.73541105,0.914681,0,
rd_197.7498043_9.55162567,197.7498043,9.55162567,0.914673,1,F*
rd_12.05847888_-6.17861167,12.05847888,-6.17861167,0.91467,0,
rd_171.9325368_17.73984902,171.9325368,17.73984902,0.914665,0,
rd_2.2902714_-7.15783349,2.2902714,-7.15783349,0.91466,0,
rd_166.4339539_12.70286683,166.4339539,12.70286683,0.914652,0,
rd_327.9431225_-11.5233782,327.9431225,-11.5233782,0.914651,0,
rd_350.2249689_31.8210081,350.2249689,31.8210081,0.914647,0,
rd_213.7347764_77.82707837,213.7347764,77.82707837,0.914647,0,
rd_47.75042378_-22.07414017,47.75042378,-22.07414017,0.914634,0,
rd_119.3543525_9.72891311,119.3543525,9.72891311,0.914619,0,
rd_206.9566545_47.96633626,206.9566545,47.96633626,0.914612,1,F
rd_4.21966816_33.38434157,4.21966816,33.38434157,0.91461,0,
rd_224.6359822_-8.99859719,224.6359822,-8.99859719,0.914604,0,
rd_245.6791036_67.73979205,245.6791036,67.73979205,0.914593,0,
rd_333.9556137_-58.05910708,333.9556137,-58.05910708,0.91459,0,
rd_53.78081733_-45.7099443,53.78081733,-45.7099443,0.914584,0,
rd_0.09530292_33.8585509,0.09530292,33.8585509,0.914563,0,
rd_102.4308543_39.4140056,102.4308543,39.4140056,0.914561,0,
rd_358.7069353_-46.817424,358.7069353,-46.817424,0.914558,0,
rd_322.564662_-52.33426691,322.564662,-52.33426691,0.914554,0,
rd_348.4019666_23.28797521,348.4019666,23.28797521,0.914551,0,
rd_80.73781862_-63.04349473,80.73781862,-63.04349473,0.914548,0,
rd_350.3996219_32.93002101,350.3996219,32.93002101,0.914544,0,
rd_68.64804065_-47.08225707,68.64804065,-47.08225707,0.914543,0,
rd_155.0757799_-28.77225464,155.0757799,-28.77225464,0.914538,0,
rd_37.77294669_-9.93437842,37.77294669,-9.93437842,0.914535,0,
rd_234.473937_21.88016237,234.473937,21.88016237,0.914518,1,B
rd_260.0714684_31.309461,260.0714684,31.309461,0.914516,1,A
rd_342.927413_-51.0980851,342.927413,-51.0980851,0.914513,0,
rd_115.8653103_61.00944188,115.8653103,61.00944188,0.914511,0,
rd_235.5552055_57.07916247,235.5552055,57.07916247,0.914506,0,
rd_331.4124929_-14.67713967,331.4124929,-14.67713967,0.9145,0,
rd_111.6898286_27.40392967,111.6898286,27.40392967,0.914491,0,
rd_167.2471718_49.66532893,167.2471718,49.66532893,0.914491,0,
rd_79.59827555_-43.62187928,79.59827555,-43.62187928,0.914489,0,
rd_31.85678626_-7.30333451,31.85678626,-7.30333451,0.914475,0,
rd_45.39866648_2.80332797,45.39866648,2.80332797,0.91447,0,
rd_335.406448_-62.42210119,335.406448,-62.42210119,0.914465,0,
rd_347.8271465_19.04765168,347.8271465,19.04765168,0.914454,0,
rd_324.5852394_-56.56708601,324.5852394,-56.56708601,0.91445,0,
rd_135.5093934_-7.5037096,135.5093934,-7.5037096,0.914443,0,
rd_130.2966189_38.65909555,130.2966189,38.65909555,0.914442,0,
rd_100.728243_51.34510904,100.728243,51.34510904,0.914438,0,
rd_229.2820843_65.68275083,229.2820843,65.68275083,0.914437,0,
rd_42.19355137_6.72452956,42.19355137,6.72452956,0.914433,0,
rd_26.32204075_-22.67164674,26.32204075,-22.67164674,0.914432,0,
rd_308.0579765_-65.44448544,308.0579765,-65.44448544,0.914429,0,
rd_28.19976786_17.26394048,28.19976786,17.26394048,0.914424,0,
rd_7.78778141_-2.40678033,7.78778141,-2.40678033,0.914404,0,
rd_238.4692306_82.32723084,238.4692306,82.32723084,0.914393,0,
rd_321.671925_21.7362008,321.671925,21.7362008,0.914383,0,
rd_184.0557148_30.67734136,184.0557148,30.67734136,0.914382,0,
rd_248.8355596_61.07414965,248.8355596,61.07414965,0.914382,0,
rd_180.6842081_54.94161388,180.6842081,54.94161388,0.914381,1,F
rd_336.128468_-49.96382957,336.128468,-49.96382957,0.914379,0,
rd_48.17968902_-22.01603493,48.17968902,-22.01603493,0.914372,0,
rd_160.969779_14.05757042,160.969779,14.05757042,0.914353,0,
rd_12.53173263_-12.08851187,12.53173263,-12.08851187,0.914333,0,
rd_41.34201734_21.99663037,41.34201734,21.99663037,0.914328,0,
rd_341.7204954_11.39233776,341.7204954,11.39233776,0.914328,0,
rd_314.8431186_-49.95314487,314.8431186,-49.95314487,0.914324,0,
rd_247.4791558_34.11040355,247.4791558,34.11040355,0.914322,1,F
rd_229.8026264_-4.47980127,229.8026264,-4.47980127,0.914313,0,
rd_324.4602428_9.00816245,324.4602428,9.00816245,0.914313,0,
rd_138.4825993_20.40503794,138.4825993,20.40503794,0.91431,0,
rd_0.2788053_-11.53506152,0.2788053,-11.53506152,0.914308,0,
rd_314.022967_-6.23701552,314.022967,-6.23701552,0.914298,0,
rd_210.3389441_21.91534612,210.3389441,21.91534612,0.914278,0,
rd_172.7911935_62.45374491,172.7911935,62.45374491,0.914267,0,
rd_104.2103481_32.78437059,104.2103481,32.78437059,0.914246,0,
rd_336.5750412_-51.25303215,336.5750412,-51.25303215,0.914238,0,
rd_319.4409671_12.83823258,319.4409671,12.83823258,0.914232,0,
rd_63.83347555_-17.7185782,63.83347555,-17.7185782,0.914225,0,
rd_134.2317231_16.30866131,134.2317231,16.30866131,0.914222,0,
rd_17.79790871_14.16846394,17.79790871,14.16846394,0.91422,0,
rd_248.0711046_47.88641173,248.0711046,47.88641173,0.914219,0,
rd_69.14760432_-21.99974095,69.14760432,-21.99974095,0.914219,0,
rd_139.1393475_21.82781792,139.1393475,21.82781792,0.914216,0,
